comment_id,text,likes,author,author_id,timestamp,time_text,is_pinned
UgyrnRVSH9V3FsNAqFN4AaABAg,የትግራይ  ሕዝብም  ሆነ  መላው  የኢትዮጵያ  ሕዝብ  ጥላቱን  እና  ወዳጁን   መለየት   ይችላል  እንደ እኔ  ከጁሐር   ውሐላ   ስሮጥ  ኖሬ   89 ሰሙ  ሞቶ   አጨንቀኝም  ነው  ያለው  ጭራሽ   ከፀንፈኛ   ፋኖ  እና  ከሻቢያ  እና  ከደብረፂሆን  ጋራ   ለመላው  ኢትዮጵያ  እና  ለኦሮሞ  ሕዝብ  ስል   እወጋቹሐለሁ   አለን   ።  የኦሮሞ  ወጣት (  ቄሮ  )    እንደማሰማው   ሰላወቀ   ጭራሽ   ሽፍታ  ሆኖ  ቀርቶል   ሰለዚህ  ወገኖቼ   እናስተውል,6,@BulbulKefla-t2z,UC9NB5PKkmNu--I4gfzzElxw,1751500800,2 days ago,False
Ugw6L9qF-_GjXeNOEoZ4AaABAg,🎉🎉🎉🎉🎉🎉,4,@getchkiros,UCUpi1kuT_NQl3HLwiPlCACg,1751500800,2 days ago,False
UgzUHSD79y97sX9SJxR4AaABAg,አርአያ እና ሮቤል እድሜ ይስጣችሁ።,7,@tigistashenafi4520,UCxVx5u1hBFUp2-AN1g3en5w,1751500800,2 days ago,False
Ugxo5FPFAvs9h3JnTYV4AaABAg,አርኣያ የኔ ጀግና እንኳንም ኖርክልን።     የአሁኑ የሻቢያና የወያኔ ጋብቻ ፊችው አስቀያሚ ነው።የሻዕቢያ ዝግጅት በአንድም በሌላ ሕወሓትን ጨፍልቆ የማጥፋት መሆኑን ሕወሓቶች መረዳት አለመቻላቸው አስደንቆኛል።ሻዕቢያ ጦርነቱን በመቀስቀስ ወደ ኋላ በማፈግፈግና TDFን በማጋፈጥ።ሕወሐትን መሃል አስገብቶ ከጀርባ በመሆን በጥይት ሊበላቸው አስፈላጊውን ዝግጅት አድርጓል።     የሕወሓት መኖርን የማይፈልገው ኢሳያስ በፕቶሪያው ስምምነት ወቅት የሕወሓት መትረፍ አበሳጭቶት ከኢትዮጵያ መንግስት ጋር ሆድና ጀርባ መሆኑ ይታወሳል።  ሕወሓትን የማጥፋት ምኞትና ሕልሙን የሚያሳካበት ሌላ አጋጣሚ ተከስቶለታል።ይህንን አጋጣሚ የሚያሳካበትን ዝግጅት ሁሉ አጠናቆ ቀናቶችን እየተጠባበቀ ነው ልላችሁ እወዳለሁ።,3,@DiamondRough-z9t,UCrY1MOZd2QI1nSggt6Tckmw,1751500800,2 days ago,False
Ugxo5FPFAvs9h3JnTYV4AaABAg.AK4mz0mu1HUAK4or5IdiKT,አይ ትንተና😂አይ ጭንቅላት😂,0,@samuelhaile5545,UCtvaqmCUvPuPZRNyIGkX2uA,1751500800,2 days ago,False
UgxQrhPcPI3RYW9J6Qt4AaABAg,የገዛ ገንዘቤን በካሽ ለማውጣት ኮሚሽን ያስከፍላል በሌላ በኩል የኔን ገንዘብ አበድሮ 18 በመቶ ወለድ ይሰበስባል!!!,5,@girmabeyenesahle132,UC5B6Uiof8f0cpR775eM4_XQ,1751500800,2 days ago,False
UgyxdT8h_gsMc2tzbgx4AaABAg,እንኳን በሠላም መጣችሁ!,12,@alemnehsisay6291,UCS8K3f2veMA6bsoJxFRV1WQ,1751500800,2 days ago,False
Ugx1au-yiAgbbqfG6Nx4AaABAg,ኧረ! እባካችሁ ዓርአያ በተለይ የመብራት ኃይል ጉዳይ አንድ ሊባል ይገባል ከክረምቱ ጋር ያለው ፀብ የዋዛ አይደለም የውሃና የመብራት አገልግሎትን በተመለከተ ከጠ/ሚንስተሩ ጋር የተለያዩ የኅብረተሰብ ክፍሎች ባደረጉት ውይይትም ሆነ ከከንቲባዋ ጋር በተደረጉ ውይይቶች የቅድሚያ ቅድሚያ መነሣት የነበረባቸው ርዕሰ ገዳዬች ነበሩ።,6,@alemnehsisay6291,UCS8K3f2veMA6bsoJxFRV1WQ,1751500800,2 days ago,False
Ugy0fWRG-vbObrRa7XV4AaABAg,የኤርትራ ጦር በትግራይ ሴቶች ላይ የፈፀመው plunder በደንብ አሣይቶናል፣የህወሓት ጦር የፈፀመው ወራዳ ተግባር በትግራይ እና በአማራ ሴቶች የፈፀመው በጊዜው አርአያ ተስፋ ማሪያም በወቅቱ በደንብ አሳይቶናል አሁንም አልበቃቸውም ሻቢያንና ህወሓት በፅምዶ የኢትዮጵያ ህዝብ በወራዳ ተግባራት ሊያጠቁ እየተዘጋጁ ነው።ሻቢያንና ህወሓት ካልጠፉ የኢትዮጵያ ህዝብ ሰላም ስለማያገኝ ከምንጊዜውም በላይ ኢትዮጵያዊያን አንድላይ እንደ አድዋው የምንሆንበት ወቅት ነው፣ካልሆነ ኢትዮጵያ ልትበታተን ነው።,6,@Ershaw75,UCgj2ORbXLtb8gm_rc45QdBg,1751500800,2 days ago,False
Ugy0fWRG-vbObrRa7XV4AaABAg.AK4c6nOcFgKAK6BRu4MnYC,"""ጽምዶ ዘይበለ ካባና ይፈለ "" እየተባለ እኮ ነው!🤔",0,@ሕጉስ-ባርያ-ኤርትራዊ,UCnBnAeXHitsj1mFegZ-uX2Q,1751587200,1 day ago,False
UgxDWaNno7SBn4PmM-94AaABAg,በእጃቸው የፈሰሰው የንፁሀን ደም ነው የሚያቅበዘብዛቸው እንደነሥዩም መሰፍን ይሸኛሉ ዳግም ምህረት የሚባል ነገር አይኖርም,3,@Solash.Har-l3i,UC3Bj92PylWZsw-xUZ3IUpGA,1751500800,2 days ago,False
UgyDZrW8DzowZg0PgZl4AaABAg,ቆፍረው የቀድሞ ሟቾችን አጥንት የሚያወጡት አሁን የሚያስገድሏቸውን የሚቀብሩበት ቦታ እያመቻቹ ይሆን?,5,@DegagaHailu-f6g,UCXDkTytYUdgYhm0Mjrs7ITg,1751500800,2 days ago,False
UgyO-2Iw67Fzi9nouaB4AaABAg,"ወንድሜ አርአያ 🙏አንተ ለሀገር እና ለሕዝብ ሰላም እንዲህ ትንጨረጨራለህ  በስልጣን ላይ ያሉት ደግም ""ምላሳችውን ያወጡብሃል 😜",4,@hundetafa4450,UCnI7iWudCgYCU1qyQfBRSAA,1751500800,2 days ago,False
Ugz7_3PZPcS7jTAxG8J4AaABAg,💚💛❤ 💚💛❤ 💚💛❤,1,@YonasTesfaye-b4s,UCGl8NBz1bryTm1e05MPZL0g,1751587200,1 day ago,False
Ugwp8bAMlZEnQkr0wDl4AaABAg,❤❤❤ መቀሌ የሚኖረውን ትተን በሌሎች የ ኢትዮጵያ ክልሎች የሚኖሩ የ ትግራይ ተወላጆች መቼ ነው ህውሃትን በአደባባይ ሚቃወሙት ንገሩኝ መቼ ነው እየጠበኳቹ ነው 27 አመት ትግስቴ አለቀ መቼ ነው ??? የኔ ግምገማ የ ትግራይ ህዝብ እና ህውሃት አንድ ናቸው ግዴለም አትመኑ እውነታው ይህ ነው አዲስ አበባ ነዋሪ የሆኑ መቼ ነው በ አደባባይ ወያኔን አልፈልግም የሚሉት ንገሩኝ ለምን ዝም አላቹ ?? ንጹ የሆነ የ እባብ እንቁላል የለም ሁሉም መርዘኞች ናቸው ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,6,@ColeFire-t2j,UCEDDjhlvCKnV7Ow7KBGUA2g,1751500800,2 days ago (edited),False
Ugwp8bAMlZEnQkr0wDl4AaABAg.AK4ivYDfkxaAK4o52AGsJt,ለምስኪኑ የትግራይ ህዝብ ከስቃይ፣ከረሀብ፣ከጦርነት እንዲላቀቁ ከተፈለገ በመላው አለም በሚገኙ ኢትዮጵያዊያን በየሀይማኖታቸው ለመፀለይ ብቻ ከፍተኛ አስተባባሪ ኰሚቴ ሟቋቋም ዛሬ፣ነገ የምንለው ጉዳይ እንዳልሆነ ሊሰመርበት ይገባል!!!!!!!🎉🎉🎉🎉🎉,2,@Wasali-c6n,UCz4S909_faojyiodcejmeLQ,1751500800,2 days ago,False
Ugwp8bAMlZEnQkr0wDl4AaABAg.AK4ivYDfkxaAK4x2T9MPPI,አላልቅ አሉህ,0,@michalgebre1289,UC1MFsmhP_Ryb0tsEPyR_YCQ,1751500800,2 days ago,False
Ugwp8bAMlZEnQkr0wDl4AaABAg.AK4ivYDfkxaAK5B10-YXPz,​@Wasali-c6n የ ትግራይ ህዝብ ምስኪን ህዝብ አይደለም ምን አልባት ምስኪን ማለት ምን ማለት እንደሆነ አልገባቹም !! የ ትግራይ ህዝብ ፍጹም ዘረኞች ናቹ ካላቹበት ችግር ለመውጣት ሚያስፈልጋቹ ነገር ቢኖር (1ኛ) ዘረኝነት ጥንብ ነው እና ዘረኝነትን ተጠየፉ የ ሰው ልጅ እኩል እንደሆነ በማስመሰል ሳይሆን ከልብ እመኑ (2ኛ) ለዚ ሁሉ ለ ኢትዮጵያ ችግር ፈጣሪዎች መሆናቹን እመኑ (3ኛ) ከ ፌደራል መንግስት ጋር ባለው ህግ ተገዝታቹ እንደሁሉም ክልል መኖር እንዳለባቹ እመኑ አለዚያ ግን መከራው እልቂቱ ይቀጥላል,0,@ColeFire-t2j,UCEDDjhlvCKnV7Ow7KBGUA2g,1751500800,2 days ago,False
Ugwp8bAMlZEnQkr0wDl4AaABAg.AK4ivYDfkxaAK5i4JpemfL,​ @michalgebre1289  በተሳሳተ አስተሳሰብ ኢትዮጵያን ስታደሙ 27 አመት ኖራቹ አሁን ደግሞ ሰላማችንን ለመረበሽ ማትፈጥሩት ነገር የለም እኔ ምፈራላቹ የ ኢትዮጵያ ህዝብ ስለመረረው የናተ ጉዳይ በየቤታቹ እየተገባ እልቂት እንዳይመጣ አስቡበት,0,@ColeFire-t2j,UCEDDjhlvCKnV7Ow7KBGUA2g,1751587200,1 day ago,False
Ugwp8bAMlZEnQkr0wDl4AaABAg.AK4ivYDfkxaAK6BGtldrF0,የውስጥ ኣርበኝነት ይሆን ነገሩ???,0,@ሕጉስ-ባርያ-ኤርትራዊ,UCnBnAeXHitsj1mFegZ-uX2Q,1751587200,1 day ago,False
Ugwp8bAMlZEnQkr0wDl4AaABAg.AK4ivYDfkxaAK6qdfFN8dV,​ @ሕጉስ-ባርያ-ኤርትራዊ  ይብራራ,0,@ColeFire-t2j,UCEDDjhlvCKnV7Ow7KBGUA2g,1751587200,1 day ago,False
UgwEVOs2FfHU2QS0UuF4AaABAg,ወይ ጉድ አርያ የባንኩ ጉዳይ በጣም ይታሰብበት!!!!!!የመንግስት ሰራተኛ ስንቴ ነው ታክስ ሚደረገው ፣የማሰማ ካለ መፍቴ ቢደረግለት በዬ አስተያየት እሰጣለው።,3,@medhanittamirat536,UC8bkJWKz6IQKrPYq1n200TQ,1751500800,2 days ago,False
