channel_id,video_url,video_title,upload_date,comment_id,text,likes,author,author_id,timestamp,time_text,is_pinned
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgxiE7jFcF1fKYvW2A54AaABAg.AIt2GVwOqDmAItUcMSgriv,እነርሱም ሲያወሩበት የነበር ነገር ነው ነገር ግን አንተ ነገ የምትቀጥራቸው ሰዎች እንዳንተ እንዳይሰማቸው ለማድረግ ምን ያህል ዝግጁ ነህ ቢበልጡህስ እንዲበሩ ትፈቅድላቸዋለህ ወይስ ትኮረኩማቸዋለህ ? አውሮፕላን አብራሪም ተቀጣሪ ነው ! ነገር ግን ልክ ነህ ቅጥሩ ይመችህም አይመችህም ባርነት ነው እና ቢያንስ  1 አመት ተቀጥሮ አካባቢውን ማየት ግን የግድ ይመስለኛል እንዳይለምድብህ እንጂ በዛው😂,0,@girmachewatnafu4765,UCfoJNnby184Yi7CFhDRWsCQ,1748995200,4 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgxiE7jFcF1fKYvW2A54AaABAg.AIt2GVwOqDmAIuI9T27gJp,“መቀጠር ማለት ፈርሞ እራስን ለባርነት መሸጥ ነው ” ….. ማለት ግን ትክክል አይደለም፡፡ ሁሉም  በራሱ የሚሠራ ከሆነ፣ እንዴት ይሆናል?   ቀጣሪውም አቅም ኖሮት ሲከፍል ነው፡፡  ቀጣሪውም በተገኘ እና ሥራ ፈላጊው  በተቀጠረ ተገቢውን ክፍያ ባገኘ ! ሙያውን ባሻሻለ!፡፡,1,@bekelechtolaboku4650,UCAEw4I-r1EBtFQtamZ-ZInA,1748995200,4 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgwJOj_SoC2fSGDRoUV4AaABAg,እኳን ደና መጣህ አተ የመርህ ሰው !!!,3,@Merkorious2468,UC0lii1BR9L6bfL2HIZUQq4w,1749600000,3 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgxFhXRIgo-Lpd1n5Jx4AaABAg,Thanks sol what a nice interview and u brought the  right person !!,0,@tsebaot16,UC5n37nhjsVnvJVdkspVLpxw,1749600000,3 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgzKrcM-od91bB8RJfB4AaABAg,ሰላም ሰላም ሰሌ በጣም መጥፋትህ አሳስቦን ነበር በስላም መሆኑ ደስ ብሎናል እንኳን ደህና መጣህ,2,@yusufmohammed4958,UCXfF1GDBQrnYeiaprFjsl0w,1748822400,1 month ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgwOsZpA0FOWp7Q6aA94AaABAg,እንደዚህ ወጣቱን ለማገዝና ለማነቃቃት ስለተነሳህ እግዚአብሄር እየረዳህ ነው ....አሁን ሀገሪቷን ብሎም አህጉሪቱን በዚህ አስተሳሰብህ እንደምትቀይራቸው አምናለሁ በርታ ።,1,@GMWthetewahedo,UC_fFSmIbMT79ft_ZYrWgcug,1748995200,4 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgzuCEJmtRn-NgN8vKp4AaABAg,ቢጃዬ ጀግናዬ ሲመረቅ አበባ አበርክተህልኝ ነበር። የጌታ ፈቃዱ ሆነና አሁን በጣም ከፍ ብለሃል። idaaህን እንደወረዳ ተቀብያለሁ። real engineer!,2,@tesfayebabore6862,UC-JakGJcpUI8JlOY8Saxxpw,1750204800,2 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgwVh8srKMrHZpqN6ud4AaABAg,ምን አይነት ቅን እና ደግ ሰው ነው ግን? እውነት አምላክ ጨምሮ ይስጠው,1,@Danielasham,UCOzj-YSltg2Ly9DVv1dn2hA,1749600000,3 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,Ugwg7liaD-eXRT2Ltz54AaABAg,Very good and interesting. Tanks ❤,2,@SamuelTarekegn.k,UCeEpldOOcRe1v7BjdNWKAnA,1748995200,4 weeks ago (edited),False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgyKIC_GoOK45SjyngR4AaABAg,እንኳን ደህና መጣህ ሰለሞን ጥሩ እንግዳ ነው የጋበዝከው,1,@Wossen-e9r,UCK0g_4Dn51-RqCsR69ntjhg,1749600000,3 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,Ugy6vS8sO8tNsD0Y-QR4AaABAg,እንኳን ደህና መጣህ ሶል,1,@BiniyameKassa,UCoLc069y9huOv-UUJW57cFg,1748995200,4 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,Ugx8WfCvOakbVQf6YzF4AaABAg,Sol welcome back on this popular program,2,@AdiRas,UCpyS6EQ1D8PfNfPrH5im3kA,1748822400,1 month ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgxRguHz1c_eKYdlh8B4AaABAg,Welcome back Sol.,1,@abebenega3904,UC-fB1_-_1EzvL6ueikdV-AQ,1749600000,3 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgzzxPqsZIaA5WiJRPh4AaABAg,"Betam des yemil program besal hasab nw yekerebewu , i  would like to say thanks",1,@danielalene9120,UChPLluVPvOsN5kuT-nH69Tw,1748995200,4 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,Ugz1MJL3vft1DIwRXW14AaABAg,Really nice for touching the Nutrition aspect for having mentally and physically productive work force,0,@shab765,UCtyN-htOEIyOAfoKniOrj-Q,1749600000,3 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgxFKT6RQ_u_5_QwsYp4AaABAg,Thank you both for honest questions and advice.,0,@eyoelawoke114,UCF-6YOa4YCHw_XdwiiVOHlw,1748995200,4 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgxtYPUhw-CUweHIr9F4AaABAg,THANK YOU FOR HAVING  THIS MAN !!,0,@mesfinhailye7644,UCKL93YoCJG0ul5BsY3eeaEg,1749600000,3 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,Ugw4ws5-UI5WYwlecJR4AaABAg,Thank you very much sir 🙏🙏,1,@Successstory211,UCCjm0S4bZmikjr66KCUT4xw,1749600000,3 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,Ugz38I70bTOVoPQMhfV4AaABAg,Well come back Sol!,1,@KenenisaChemeri,UC6hK17uSyRDiI61Zcg0Qwrw,1748822400,1 month ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgwRAJlJkKFRmE1xPB54AaABAg,መልካም የሆነ ፐሮግራም ነው !!,1,@tewodrosengda6939,UCQVDtuChWOKD9_y-_euS7vg,1748995200,4 weeks ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgwOxBFJVh-KzwYkjaZ4AaABAg,መረቅ የሆነች ጭውቴ ።  እኛ አገር ጥበበኛና ተመራማሪ ዜጎችን እሚያይ ምንም ተቋም የለም ። ይረብሻል ።  እንደቫዝሊን ከላይ በተቀባ እውቀት ጥበብ ተገፍታለች ።   ጥበብ መውጫ ቀዳዳ ስታጣ ትበክታለች ።  እድለኛም ጥበበኛም ሰው ነህ ወዳጄ ።❤️  ሶል እናመሰግናለን ።🥰,2,@SeneduAbebe,UCh7xYy98Kk0sygooVtC1wSg,1748822400,1 month ago,False
GEBEYANU,https://www.youtube.com/watch?v=a6Mro0FGo3Y,#ethiopia ሰው ራቁቱን መሄድ ያለበት #habesha,N/A,UgxsNTPM_JIPJnQdYn14AaABAg,"I think these person to become   science & innovation Minister, it's miracle for these country.",0,@mohanmohammed-p1f,UC4mQV9mOG93oJ9PpTBfJJsQ,1749600000,3 weeks ago,False
